,filename,typing_result,touch_location
70,groupon-about-1-clicked_frames_crop/bbox-0729.jpg,typing,onKeyboard
71,groupon-about-1-clicked_frames_crop/bbox-0777.jpg,typing,onKeyboard
72,groupon-about-1-clicked_frames_crop/bbox-0794.jpg,typing,onKeyboard
73,groupon-about-1-clicked_frames_crop/bbox-0812.jpg,typing,onKeyboard
74,groupon-about-1-clicked_frames_crop/bbox-0844.jpg,typing,onKeyboard
75,groupon-about-1-clicked_frames_crop/bbox-0922.jpg,typing,onKeyboard
76,groupon-about-1-clicked_frames_crop/bbox-0981.jpg,typing,onKeyboard
77,groupon-about-1-clicked_frames_crop/bbox-1042.jpg,typing,onKeyboard
78,groupon-about-1-clicked_frames_crop/bbox-1075.jpg,typing,onKeyboard
79,groupon-about-1-clicked_frames_crop/bbox-1099.jpg,typing,onKeyboard
80,groupon-about-1-clicked_frames_crop/bbox-1120.jpg,typing,onKeyboard
81,groupon-about-1-clicked_frames_crop/bbox-1144.jpg,typing,onKeyboard
82,groupon-about-1-clicked_frames_crop/bbox-1174.jpg,typing,onKeyboard
83,groupon-about-1-clicked_frames_crop/bbox-1196.jpg,typing,onKeyboard
84,groupon-about-1-clicked_frames_crop/bbox-1217.jpg,typing,onKeyboard
85,groupon-about-1-clicked_frames_crop/bbox-1241.jpg,typing,onKeyboard
86,groupon-about-1-clicked_frames_crop/bbox-1263.jpg,typing,onKeyboard
87,groupon-about-1-clicked_frames_crop/bbox-1294.jpg,typing,out
88,groupon-about-1-clicked_frames_crop/bbox-1349.jpg,typing,onKeyboard
89,groupon-about-1-clicked_frames_crop/bbox-1370.jpg,typing,onKeyboard
90,groupon-about-1-clicked_frames_crop/bbox-1389.jpg,typing,onKeyboard
91,groupon-about-1-clicked_frames_crop/bbox-1419.jpg,typing,onKeyboard
92,groupon-about-1-clicked_frames_crop/bbox-1443.jpg,typing,onKeyboard
93,groupon-about-1-clicked_frames_crop/bbox-1465.jpg,typing,onKeyboard
94,groupon-about-1-clicked_frames_crop/bbox-1491.jpg,typing,onKeyboard
95,groupon-about-1-clicked_frames_crop/bbox-1535.jpg,typing,onKeyboard
96,groupon-about-1-clicked_frames_crop/bbox-1559.jpg,typing,onKeyboard
97,groupon-about-1-clicked_frames_crop/bbox-1624.jpg,typing,onKeyboard
98,groupon-about-1-clicked_frames_crop/bbox-1655.jpg,typing,onKeyboard
99,groupon-about-1-clicked_frames_crop/bbox-1700.jpg,typing,onKeyboard
100,groupon-about-1-clicked_frames_crop/bbox-1726.jpg,typing,onKeyboard
101,groupon-about-1-clicked_frames_crop/bbox-1746.jpg,typing,onKeyboard
102,groupon-about-1-clicked_frames_crop/bbox-1764.jpg,typing,onKeyboard
103,groupon-about-1-clicked_frames_crop/bbox-1802.jpg,typing,onKeyboard
104,groupon-about-1-clicked_frames_crop/bbox-1839.jpg,typing,onKeyboard
105,groupon-about-1-clicked_frames_crop/bbox-1864.jpg,typing,onKeyboard
106,groupon-about-1-clicked_frames_crop/bbox-1885.jpg,typing,onKeyboard
107,groupon-about-1-clicked_frames_crop/bbox-1905.jpg,typing,onKeyboard
108,groupon-about-1-clicked_frames_crop/bbox-1941.jpg,typing,out
109,groupon-about-2-clicked_frames_crop/bbox-0382.jpg,typing,onKeyboard
110,groupon-about-2-clicked_frames_crop/bbox-0402.jpg,typing,onKeyboard
111,groupon-about-2-clicked_frames_crop/bbox-0421.jpg,typing,onKeyboard
112,groupon-about-2-clicked_frames_crop/bbox-0450.jpg,typing,onKeyboard
113,groupon-about-2-clicked_frames_crop/bbox-0486.jpg,typing,onKeyboard
114,groupon-about-2-clicked_frames_crop/bbox-0514.jpg,typing,onKeyboard
115,groupon-about-2-clicked_frames_crop/bbox-0538.jpg,typing,onKeyboard
116,groupon-about-2-clicked_frames_crop/bbox-0605.jpg,typing,onKeyboard
117,groupon-about-2-clicked_frames_crop/bbox-0640.jpg,typing,onKeyboard
118,groupon-about-2-clicked_frames_crop/bbox-0663.jpg,typing,onKeyboard
119,groupon-about-2-clicked_frames_crop/bbox-0688.jpg,typing,onKeyboard
120,groupon-about-2-clicked_frames_crop/bbox-0708.jpg,typing,onKeyboard
121,groupon-about-2-clicked_frames_crop/bbox-0721.jpg,typing,onKeyboard
122,groupon-about-2-clicked_frames_crop/bbox-0779.jpg,typing,onKeyboard
123,groupon-about-2-clicked_frames_crop/bbox-0819.jpg,typing,onKeyboard
124,groupon-about-2-clicked_frames_crop/bbox-0844.jpg,typing,onKeyboard
125,groupon-about-2-clicked_frames_crop/bbox-0861.jpg,typing,onKeyboard
126,groupon-about-2-clicked_frames_crop/bbox-0904.jpg,typing,onKeyboard
127,groupon-about-2-clicked_frames_crop/bbox-0938.jpg,typing,onKeyboard
128,groupon-about-2-clicked_frames_crop/bbox-1019.jpg,typing,onKeyboard
129,groupon-about-2-clicked_frames_crop/bbox-1041.jpg,typing,onKeyboard
130,groupon-about-2-clicked_frames_crop/bbox-1068.jpg,typing,onKeyboard
131,groupon-about-2-clicked_frames_crop/bbox-1087.jpg,typing,onKeyboard
132,groupon-about-2-clicked_frames_crop/bbox-1117.jpg,typing,onKeyboard
133,groupon-about-2-clicked_frames_crop/bbox-1140.jpg,typing,onKeyboard
134,groupon-about-2-clicked_frames_crop/bbox-1162.jpg,typing,onKeyboard
135,groupon-about-2-clicked_frames_crop/bbox-1191.jpg,typing,onKeyboard
136,groupon-about-2-clicked_frames_crop/bbox-1227.jpg,typing,onKeyboard
137,groupon-about-2-clicked_frames_crop/bbox-1254.jpg,typing,onKeyboard
138,groupon-about-2-clicked_frames_crop/bbox-1278.jpg,typing,onKeyboard
139,groupon-about-2-clicked_frames_crop/bbox-1300.jpg,typing,out
140,groupon-about-2-clicked_frames_crop/bbox-1366.jpg,typing,onKeyboard
141,groupon-about-2-clicked_frames_crop/bbox-1387.jpg,typing,onKeyboard
142,groupon-about-2-clicked_frames_crop/bbox-1408.jpg,typing,onKeyboard
143,groupon-about-2-clicked_frames_crop/bbox-1434.jpg,typing,onKeyboard
144,groupon-about-2-clicked_frames_crop/bbox-1452.jpg,typing,onKeyboard
145,groupon-about-2-clicked_frames_crop/bbox-1474.jpg,typing,onKeyboard
146,groupon-about-2-clicked_frames_crop/bbox-1497.jpg,typing,onKeyboard
147,groupon-about-2-clicked_frames_crop/bbox-1513.jpg,typing,onKeyboard
148,groupon-about-2-clicked_frames_crop/bbox-1530.jpg,typing,onKeyboard
149,groupon-about-2-clicked_frames_crop/bbox-1604.jpg,typing,onKeyboard
150,groupon-about-2-clicked_frames_crop/bbox-1634.jpg,typing,onKeyboard
151,groupon-about-2-clicked_frames_crop/bbox-1664.jpg,typing,onKeyboard
152,groupon-about-2-clicked_frames_crop/bbox-1687.jpg,typing,onKeyboard
153,groupon-about-2-clicked_frames_crop/bbox-1704.jpg,typing,onKeyboard
154,groupon-about-2-clicked_frames_crop/bbox-1723.jpg,typing,onKeyboard
155,groupon-about-2-clicked_frames_crop/bbox-1772.jpg,typing,onKeyboard
156,groupon-about-2-clicked_frames_crop/bbox-1808.jpg,typing,onKeyboard
157,groupon-about-2-clicked_frames_crop/bbox-1830.jpg,typing,onKeyboard
158,groupon-about-2-clicked_frames_crop/bbox-1858.jpg,typing,onKeyboard
159,groupon-about-2-clicked_frames_crop/bbox-1882.jpg,typing,onKeyboard
160,groupon-about-2-clicked_frames_crop/bbox-1923.jpg,typing,out
161,home-about-1-clicked_frames_crop/bbox-0242.jpg,typing,onKeyboard
162,home-about-1-clicked_frames_crop/bbox-0262.jpg,typing,onKeyboard
163,home-about-1-clicked_frames_crop/bbox-0280.jpg,typing,onKeyboard
164,home-about-1-clicked_frames_crop/bbox-0305.jpg,typing,onKeyboard
165,home-about-1-clicked_frames_crop/bbox-0331.jpg,typing,onKeyboard
166,home-about-1-clicked_frames_crop/bbox-0354.jpg,typing,onKeyboard
167,home-about-1-clicked_frames_crop/bbox-0370.jpg,typing,onKeyboard
168,home-about-1-clicked_frames_crop/bbox-0443.jpg,typing,onKeyboard
169,home-about-1-clicked_frames_crop/bbox-0469.jpg,typing,onKeyboard
170,home-about-1-clicked_frames_crop/bbox-0502.jpg,typing,onKeyboard
171,home-about-1-clicked_frames_crop/bbox-0522.jpg,typing,onKeyboard
172,home-about-1-clicked_frames_crop/bbox-0538.jpg,typing,onKeyboard
173,home-about-1-clicked_frames_crop/bbox-0558.jpg,typing,onKeyboard
174,home-about-1-clicked_frames_crop/bbox-0602.jpg,typing,onKeyboard
175,home-about-1-clicked_frames_crop/bbox-0628.jpg,typing,onKeyboard
176,home-about-1-clicked_frames_crop/bbox-0650.jpg,typing,onKeyboard
177,home-about-1-clicked_frames_crop/bbox-0666.jpg,typing,onKeyboard
178,home-about-1-clicked_frames_crop/bbox-0691.jpg,typing,onKeyboard
179,home-about-1-clicked_frames_crop/bbox-0720.jpg,typing,onKeyboard
180,home-about-1-clicked_frames_crop/bbox-0751.jpg,typing,onKeyboard
181,home-about-1-clicked_frames_crop/bbox-0772.jpg,typing,onKeyboard
182,home-about-1-clicked_frames_crop/bbox-0800.jpg,typing,onKeyboard
183,home-about-1-clicked_frames_crop/bbox-0818.jpg,typing,onKeyboard
184,home-about-1-clicked_frames_crop/bbox-0838.jpg,typing,onKeyboard
185,home-about-1-clicked_frames_crop/bbox-0857.jpg,typing,onKeyboard
186,home-about-1-clicked_frames_crop/bbox-0877.jpg,typing,onKeyboard
187,home-about-1-clicked_frames_crop/bbox-0901.jpg,typing,onKeyboard
188,home-about-1-clicked_frames_crop/bbox-0924.jpg,typing,onKeyboard
189,home-about-1-clicked_frames_crop/bbox-0952.jpg,typing,onKeyboard
190,home-about-1-clicked_frames_crop/bbox-0972.jpg,typing,onKeyboard
191,home-about-1-clicked_frames_crop/bbox-0999.jpg,typing,out
192,home-about-1-clicked_frames_crop/bbox-1043.jpg,typing,onKeyboard
193,home-about-1-clicked_frames_crop/bbox-1066.jpg,typing,onKeyboard
194,home-about-1-clicked_frames_crop/bbox-1085.jpg,typing,onKeyboard
195,home-about-1-clicked_frames_crop/bbox-1116.jpg,typing,onKeyboard
196,home-about-1-clicked_frames_crop/bbox-1131.jpg,typing,onKeyboard
197,home-about-1-clicked_frames_crop/bbox-1154.jpg,typing,onKeyboard
198,home-about-1-clicked_frames_crop/bbox-1169.jpg,typing,onKeyboard
199,home-about-1-clicked_frames_crop/bbox-1193.jpg,typing,onKeyboard
200,home-about-1-clicked_frames_crop/bbox-1208.jpg,typing,onKeyboard
201,home-about-1-clicked_frames_crop/bbox-1230.jpg,typing,onKeyboard
202,home-about-1-clicked_frames_crop/bbox-1249.jpg,typing,onKeyboard
203,home-about-1-clicked_frames_crop/bbox-1273.jpg,typing,onKeyboard
204,home-about-1-clicked_frames_crop/bbox-1290.jpg,typing,onKeyboard
205,home-about-1-clicked_frames_crop/bbox-1307.jpg,typing,onKeyboard
206,home-about-1-clicked_frames_crop/bbox-1320.jpg,typing,onKeyboard
207,home-about-1-clicked_frames_crop/bbox-1341.jpg,typing,onKeyboard
208,home-about-1-clicked_frames_crop/bbox-1373.jpg,typing,onKeyboard
209,home-about-1-clicked_frames_crop/bbox-1393.jpg,typing,onKeyboard
210,home-about-1-clicked_frames_crop/bbox-1411.jpg,typing,onKeyboard
211,home-about-1-clicked_frames_crop/bbox-1428.jpg,typing,onKeyboard
212,home-about-1-clicked_frames_crop/bbox-1471.jpg,typing,out
213,home-about-2-clicked_frames_crop/bbox-0226.jpg,typing,onKeyboard
214,home-about-2-clicked_frames_crop/bbox-0244.jpg,typing,onKeyboard
215,home-about-2-clicked_frames_crop/bbox-0261.jpg,typing,onKeyboard
216,home-about-2-clicked_frames_crop/bbox-0288.jpg,typing,onKeyboard
217,home-about-2-clicked_frames_crop/bbox-0314.jpg,typing,onKeyboard
218,home-about-2-clicked_frames_crop/bbox-0333.jpg,typing,onKeyboard
219,home-about-2-clicked_frames_crop/bbox-0350.jpg,typing,onKeyboard
220,home-about-2-clicked_frames_crop/bbox-0395.jpg,typing,onKeyboard
221,home-about-2-clicked_frames_crop/bbox-0418.jpg,typing,onKeyboard
222,home-about-2-clicked_frames_crop/bbox-0457.jpg,typing,onKeyboard
223,home-about-2-clicked_frames_crop/bbox-0479.jpg,typing,onKeyboard
224,home-about-2-clicked_frames_crop/bbox-0500.jpg,typing,onKeyboard
225,home-about-2-clicked_frames_crop/bbox-0517.jpg,typing,onKeyboard
226,home-about-2-clicked_frames_crop/bbox-0548.jpg,typing,onKeyboard
227,home-about-2-clicked_frames_crop/bbox-0566.jpg,typing,onKeyboard
228,home-about-2-clicked_frames_crop/bbox-0591.jpg,typing,onKeyboard
229,home-about-2-clicked_frames_crop/bbox-0615.jpg,typing,onKeyboard
230,home-about-2-clicked_frames_crop/bbox-0648.jpg,typing,onKeyboard
231,home-about-2-clicked_frames_crop/bbox-0683.jpg,typing,onKeyboard
232,home-about-2-clicked_frames_crop/bbox-0704.jpg,typing,onKeyboard
233,home-about-2-clicked_frames_crop/bbox-0725.jpg,typing,onKeyboard
234,home-about-2-clicked_frames_crop/bbox-0746.jpg,typing,onKeyboard
235,home-about-2-clicked_frames_crop/bbox-0778.jpg,typing,onKeyboard
236,home-about-2-clicked_frames_crop/bbox-0802.jpg,typing,onKeyboard
237,home-about-2-clicked_frames_crop/bbox-0825.jpg,typing,onKeyboard
238,home-about-2-clicked_frames_crop/bbox-0853.jpg,typing,onKeyboard
239,home-about-2-clicked_frames_crop/bbox-0875.jpg,typing,onKeyboard
240,home-about-2-clicked_frames_crop/bbox-0902.jpg,typing,onKeyboard
241,home-about-2-clicked_frames_crop/bbox-0939.jpg,typing,onKeyboard
242,home-about-2-clicked_frames_crop/bbox-0963.jpg,typing,onKeyboard
243,home-about-2-clicked_frames_crop/bbox-0993.jpg,typing,out
244,home-about-2-clicked_frames_crop/bbox-1025.jpg,typing,onKeyboard
245,home-about-2-clicked_frames_crop/bbox-1045.jpg,typing,onKeyboard
246,home-about-2-clicked_frames_crop/bbox-1059.jpg,typing,onKeyboard
247,home-about-2-clicked_frames_crop/bbox-1084.jpg,typing,onKeyboard
248,home-about-2-clicked_frames_crop/bbox-1104.jpg,typing,onKeyboard
249,home-about-2-clicked_frames_crop/bbox-1126.jpg,typing,onKeyboard
250,home-about-2-clicked_frames_crop/bbox-1143.jpg,typing,onKeyboard
251,home-about-2-clicked_frames_crop/bbox-1165.jpg,typing,onKeyboard
252,home-about-2-clicked_frames_crop/bbox-1183.jpg,typing,onKeyboard
253,home-about-2-clicked_frames_crop/bbox-1214.jpg,typing,onKeyboard
254,home-about-2-clicked_frames_crop/bbox-1250.jpg,typing,onKeyboard
255,home-about-2-clicked_frames_crop/bbox-1274.jpg,typing,onKeyboard
256,home-about-2-clicked_frames_crop/bbox-1299.jpg,typing,onKeyboard
257,home-about-2-clicked_frames_crop/bbox-1316.jpg,typing,onKeyboard
258,home-about-2-clicked_frames_crop/bbox-1332.jpg,typing,onKeyboard
259,home-about-2-clicked_frames_crop/bbox-1355.jpg,typing,onKeyboard
260,home-about-2-clicked_frames_crop/bbox-1382.jpg,typing,onKeyboard
261,home-about-2-clicked_frames_crop/bbox-1408.jpg,typing,onKeyboard
262,home-about-2-clicked_frames_crop/bbox-1433.jpg,typing,onKeyboard
263,home-about-2-clicked_frames_crop/bbox-1451.jpg,typing,onKeyboard
264,home-about-2-clicked_frames_crop/bbox-1499.jpg,typing,out
265,usatoday-about-2-clicked_frames_crop/bbox-0443.jpg,typing,onKeyboard
266,usatoday-about-2-clicked_frames_crop/bbox-0454.jpg,typing,onKeyboard
267,usatoday-about-2-clicked_frames_crop/bbox-0466.jpg,typing,onKeyboard
268,usatoday-about-2-clicked_frames_crop/bbox-0484.jpg,typing,onKeyboard
269,usatoday-about-2-clicked_frames_crop/bbox-0501.jpg,typing,onKeyboard
270,usatoday-about-2-clicked_frames_crop/bbox-0515.jpg,typing,onKeyboard
271,usatoday-about-2-clicked_frames_crop/bbox-0530.jpg,typing,onKeyboard
272,usatoday-about-2-clicked_frames_crop/bbox-0692.jpg,typing,out
273,wish-about-1-2-clicked_frames_crop/bbox-0538.jpg,typing,out
274,wish-about-1-2-clicked_frames_crop/bbox-0588.jpg,typing,out
275,wish-about-1-2-clicked_frames_crop/bbox-0618.jpg,typing,out
276,wish-about-1-2-clicked_frames_crop/bbox-0699.jpg,typing,onKeyboard
277,wish-about-1-2-clicked_frames_crop/bbox-0739.jpg,typing,onKeyboard
278,wish-about-1-2-clicked_frames_crop/bbox-0770.jpg,typing,onKeyboard
279,wish-about-1-2-clicked_frames_crop/bbox-0810.jpg,typing,onKeyboard
280,wish-about-1-2-clicked_frames_crop/bbox-0841.jpg,typing,out
281,wish-about-1-clicked_frames_crop/bbox-0099.jpg,typing,onKeyboard
282,wish-about-1-clicked_frames_crop/bbox-0112.jpg,typing,onKeyboard
283,wish-about-1-clicked_frames_crop/bbox-0128.jpg,typing,onKeyboard
284,wish-about-1-clicked_frames_crop/bbox-0148.jpg,typing,onKeyboard
285,wish-about-1-clicked_frames_crop/bbox-0181.jpg,typing,onKeyboard
286,wish-about-1-clicked_frames_crop/bbox-0192.jpg,typing,onKeyboard
287,wish-about-1-clicked_frames_crop/bbox-0235.jpg,typing,onKeyboard
288,wish-about-1-clicked_frames_crop/bbox-0318.jpg,typing,onKeyboard
289,wish-about-1-clicked_frames_crop/bbox-0342.jpg,typing,onKeyboard
290,wish-about-1-clicked_frames_crop/bbox-0365.jpg,typing,onKeyboard
291,wish-about-1-clicked_frames_crop/bbox-0382.jpg,typing,onKeyboard
292,wish-about-1-clicked_frames_crop/bbox-0396.jpg,typing,onKeyboard
293,wish-about-1-clicked_frames_crop/bbox-0443.jpg,typing,onKeyboard
294,wish-about-1-clicked_frames_crop/bbox-0499.jpg,typing,onKeyboard
295,wish-about-1-clicked_frames_crop/bbox-0517.jpg,typing,onKeyboard
296,wish-about-1-clicked_frames_crop/bbox-0537.jpg,typing,onKeyboard
297,wish-about-1-clicked_frames_crop/bbox-0576.jpg,typing,onKeyboard
298,wish-about-1-clicked_frames_crop/bbox-0597.jpg,typing,onKeyboard
299,wish-about-1-clicked_frames_crop/bbox-0660.jpg,typing,onKeyboard
300,wish-about-1-clicked_frames_crop/bbox-0675.jpg,typing,onKeyboard
301,wish-about-1-clicked_frames_crop/bbox-0699.jpg,typing,onKeyboard
302,wish-about-1-clicked_frames_crop/bbox-0717.jpg,typing,onKeyboard
303,wish-about-1-clicked_frames_crop/bbox-0732.jpg,typing,onKeyboard
304,wish-about-1-clicked_frames_crop/bbox-0757.jpg,typing,onKeyboard
305,wish-about-1-clicked_frames_crop/bbox-0776.jpg,typing,onKeyboard
306,wish-about-1-clicked_frames_crop/bbox-0794.jpg,typing,onKeyboard
307,wish-about-1-clicked_frames_crop/bbox-0809.jpg,typing,onKeyboard
308,wish-about-1-clicked_frames_crop/bbox-0829.jpg,typing,out
309,wish-about-1-clicked_frames_crop/bbox-0898.jpg,typing,onKeyboard
310,wish-about-1-clicked_frames_crop/bbox-0922.jpg,typing,onKeyboard
311,wish-about-1-clicked_frames_crop/bbox-0937.jpg,typing,onKeyboard
312,wish-about-1-clicked_frames_crop/bbox-0958.jpg,typing,onKeyboard
313,wish-about-1-clicked_frames_crop/bbox-0976.jpg,typing,onKeyboard
314,wish-about-1-clicked_frames_crop/bbox-1007.jpg,typing,onKeyboard
315,wish-about-1-clicked_frames_crop/bbox-1021.jpg,typing,onKeyboard
316,wish-about-1-clicked_frames_crop/bbox-1047.jpg,typing,onKeyboard
317,wish-about-1-clicked_frames_crop/bbox-1061.jpg,typing,onKeyboard
318,wish-about-1-clicked_frames_crop/bbox-1088.jpg,typing,onKeyboard
319,wish-about-1-clicked_frames_crop/bbox-1108.jpg,typing,onKeyboard
320,wish-about-1-clicked_frames_crop/bbox-1132.jpg,typing,onKeyboard
321,wish-about-1-clicked_frames_crop/bbox-1151.jpg,typing,onKeyboard
322,wish-about-1-clicked_frames_crop/bbox-1166.jpg,typing,onKeyboard
323,wish-about-1-clicked_frames_crop/bbox-1179.jpg,typing,onKeyboard
324,wish-about-1-clicked_frames_crop/bbox-1202.jpg,typing,onKeyboard
325,wish-about-1-clicked_frames_crop/bbox-1230.jpg,typing,onKeyboard
326,wish-about-1-clicked_frames_crop/bbox-1247.jpg,typing,onKeyboard
327,wish-about-1-clicked_frames_crop/bbox-1267.jpg,typing,onKeyboard
328,wish-about-1-clicked_frames_crop/bbox-1282.jpg,typing,onKeyboard
329,wish-about-1-clicked_frames_crop/bbox-1301.jpg,typing,out
330,wish-about-2-2-clicked_frames_crop/bbox-0612.jpg,typing,out
331,wish-about-2-2-clicked_frames_crop/bbox-0691.jpg,typing,out
332,wish-about-2-2-clicked_frames_crop/bbox-0719.jpg,typing,out
333,wish-about-2-2-clicked_frames_crop/bbox-0762.jpg,typing,onKeyboard
334,wish-about-2-2-clicked_frames_crop/bbox-0797.jpg,typing,onKeyboard
335,wish-about-2-2-clicked_frames_crop/bbox-0821.jpg,typing,onKeyboard
336,wish-about-2-2-clicked_frames_crop/bbox-0855.jpg,typing,onKeyboard
337,wish-about-2-2-clicked_frames_crop/bbox-0889.jpg,typing,out
338,wish-about-2-clicked_frames_crop/bbox-0157.jpg,typing,onKeyboard
339,wish-about-2-clicked_frames_crop/bbox-0171.jpg,typing,onKeyboard
340,wish-about-2-clicked_frames_crop/bbox-0188.jpg,typing,onKeyboard
341,wish-about-2-clicked_frames_crop/bbox-0208.jpg,typing,onKeyboard
342,wish-about-2-clicked_frames_crop/bbox-0240.jpg,typing,onKeyboard
343,wish-about-2-clicked_frames_crop/bbox-0257.jpg,typing,onKeyboard
344,wish-about-2-clicked_frames_crop/bbox-0278.jpg,typing,onKeyboard
345,wish-about-2-clicked_frames_crop/bbox-0337.jpg,typing,onKeyboard
346,wish-about-2-clicked_frames_crop/bbox-0370.jpg,typing,onKeyboard
347,wish-about-2-clicked_frames_crop/bbox-0394.jpg,typing,onKeyboard
348,wish-about-2-clicked_frames_crop/bbox-0416.jpg,typing,onKeyboard
349,wish-about-2-clicked_frames_crop/bbox-0433.jpg,typing,onKeyboard
