,filename,typing_result,touch_location
27,groupon-contact-1-clicked_frames_crop/bbox-1172.jpg,typing,onKeyboard
28,groupon-contact-1-clicked_frames_crop/bbox-1191.jpg,typing,onKeyboard
29,groupon-contact-1-clicked_frames_crop/bbox-1209.jpg,typing,onKeyboard
30,groupon-contact-1-clicked_frames_crop/bbox-1223.jpg,typing,onKeyboard
31,groupon-contact-1-clicked_frames_crop/bbox-1456.jpg,typing,out
32,groupon-contact-1-clicked_frames_crop/bbox-1493.jpg,typing,onKeyboard
33,groupon-contact-1-clicked_frames_crop/bbox-1528.jpg,typing,out
34,groupon-contact-1-clicked_frames_crop/bbox-1561.jpg,typing,onKeyboard
35,groupon-contact-1-clicked_frames_crop/bbox-1574.jpg,typing,onKeyboard
36,groupon-contact-1-clicked_frames_crop/bbox-1602.jpg,typing,out
37,groupon-contact-1-clicked_frames_crop/bbox-1633.jpg,typing,onKeyboard
38,groupon-contact-1-clicked_frames_crop/bbox-1657.jpg,typing,onKeyboard
39,groupon-contact-1-clicked_frames_crop/bbox-1667.jpg,typing,onKeyboard
40,groupon-contact-1-clicked_frames_crop/bbox-1684.jpg,typing,onKeyboard
41,groupon-contact-1-clicked_frames_crop/bbox-1704.jpg,typing,onKeyboard
42,groupon-contact-1-clicked_frames_crop/bbox-1718.jpg,typing,onKeyboard
43,groupon-contact-1-clicked_frames_crop/bbox-1733.jpg,typing,onKeyboard
44,groupon-contact-1-clicked_frames_crop/bbox-1751.jpg,typing,onKeyboard
45,groupon-contact-1-clicked_frames_crop/bbox-1761.jpg,typing,onKeyboard
46,groupon-contact-1-clicked_frames_crop/bbox-1783.jpg,typing,onKeyboard
47,groupon-contact-1-clicked_frames_crop/bbox-1811.jpg,typing,onKeyboard
48,groupon-contact-1-clicked_frames_crop/bbox-1847.jpg,typing,onKeyboard
49,groupon-contact-1-clicked_frames_crop/bbox-1862.jpg,typing,onKeyboard
50,groupon-contact-1-clicked_frames_crop/bbox-1874.jpg,typing,onKeyboard
51,groupon-contact-1-clicked_frames_crop/bbox-1886.jpg,typing,onKeyboard
52,groupon-contact-1-clicked_frames_crop/bbox-1901.jpg,typing,onKeyboard
53,groupon-contact-1-clicked_frames_crop/bbox-1927.jpg,typing,onKeyboard
54,groupon-contact-1-clicked_frames_crop/bbox-1946.jpg,typing,onKeyboard
55,groupon-contact-1-clicked_frames_crop/bbox-1967.jpg,typing,onKeyboard
56,groupon-contact-1-clicked_frames_crop/bbox-1979.jpg,typing,onKeyboard
57,groupon-contact-1-clicked_frames_crop/bbox-2016.jpg,typing,out
58,groupon-contact-3-clicked_frames_crop/bbox-0606.jpg,typing,onKeyboard
59,groupon-contact-3-clicked_frames_crop/bbox-0614.jpg,typing,onKeyboard
60,groupon-contact-3-clicked_frames_crop/bbox-0624.jpg,typing,onKeyboard
61,groupon-contact-3-clicked_frames_crop/bbox-0645.jpg,typing,onKeyboard
62,groupon-contact-3-clicked_frames_crop/bbox-0669.jpg,typing,onKeyboard
63,groupon-contact-3-clicked_frames_crop/bbox-0685.jpg,typing,onKeyboard
64,groupon-contact-3-clicked_frames_crop/bbox-0708.jpg,typing,onKeyboard
65,groupon-contact-3-clicked_frames_crop/bbox-0721.jpg,typing,onKeyboard
66,groupon-contact-3-clicked_frames_crop/bbox-0744.jpg,typing,onKeyboard
67,groupon-contact-3-clicked_frames_crop/bbox-0765.jpg,typing,onKeyboard
68,groupon-contact-3-clicked_frames_crop/bbox-0782.jpg,typing,onKeyboard
69,groupon-contact-3-clicked_frames_crop/bbox-0799.jpg,typing,onKeyboard
70,groupon-contact-3-clicked_frames_crop/bbox-0822.jpg,typing,onKeyboard
71,groupon-contact-3-clicked_frames_crop/bbox-0833.jpg,typing,onKeyboard
72,groupon-contact-3-clicked_frames_crop/bbox-0855.jpg,typing,onKeyboard
73,groupon-contact-3-clicked_frames_crop/bbox-0876.jpg,typing,onKeyboard
74,groupon-contact-3-clicked_frames_crop/bbox-0900.jpg,typing,onKeyboard
75,groupon-contact-3-clicked_frames_crop/bbox-0937.jpg,typing,onKeyboard
76,groupon-contact-3-clicked_frames_crop/bbox-0967.jpg,typing,onKeyboard
77,groupon-contact-3-clicked_frames_crop/bbox-0996.jpg,typing,onKeyboard
78,groupon-contact-3-clicked_frames_crop/bbox-1031.jpg,typing,onKeyboard
79,groupon-contact-3-clicked_frames_crop/bbox-1045.jpg,typing,onKeyboard
80,groupon-contact-3-clicked_frames_crop/bbox-1063.jpg,typing,onKeyboard
81,groupon-contact-3-clicked_frames_crop/bbox-1081.jpg,typing,onKeyboard
82,groupon-contact-3-clicked_frames_crop/bbox-1096.jpg,typing,onKeyboard
83,groupon-contact-3-clicked_frames_crop/bbox-1118.jpg,typing,onKeyboard
84,groupon-contact-3-clicked_frames_crop/bbox-1138.jpg,typing,onKeyboard
85,groupon-contact-3-clicked_frames_crop/bbox-1172.jpg,typing,onKeyboard
86,groupon-contact-3-clicked_frames_crop/bbox-1191.jpg,typing,onKeyboard
87,groupon-contact-3-clicked_frames_crop/bbox-1209.jpg,typing,onKeyboard
88,groupon-contact-3-clicked_frames_crop/bbox-1223.jpg,typing,onKeyboard
89,groupon-contact-3-clicked_frames_crop/bbox-1456.jpg,typing,out
90,groupon-contact-3-clicked_frames_crop/bbox-1493.jpg,typing,onKeyboard
91,groupon-contact-3-clicked_frames_crop/bbox-1528.jpg,typing,out
92,groupon-contact-3-clicked_frames_crop/bbox-1561.jpg,typing,onKeyboard
93,groupon-contact-3-clicked_frames_crop/bbox-1574.jpg,typing,onKeyboard
94,groupon-contact-3-clicked_frames_crop/bbox-1602.jpg,typing,out
95,groupon-contact-3-clicked_frames_crop/bbox-1633.jpg,typing,onKeyboard
96,groupon-contact-3-clicked_frames_crop/bbox-1657.jpg,typing,onKeyboard
97,groupon-contact-3-clicked_frames_crop/bbox-1667.jpg,typing,onKeyboard
98,groupon-contact-3-clicked_frames_crop/bbox-1684.jpg,typing,onKeyboard
99,groupon-contact-3-clicked_frames_crop/bbox-1704.jpg,typing,onKeyboard
100,groupon-contact-3-clicked_frames_crop/bbox-1718.jpg,typing,onKeyboard
101,groupon-contact-3-clicked_frames_crop/bbox-1733.jpg,typing,onKeyboard
102,groupon-contact-3-clicked_frames_crop/bbox-1751.jpg,typing,onKeyboard
103,groupon-contact-3-clicked_frames_crop/bbox-1761.jpg,typing,onKeyboard
104,groupon-contact-3-clicked_frames_crop/bbox-1783.jpg,typing,onKeyboard
105,groupon-contact-3-clicked_frames_crop/bbox-1811.jpg,typing,onKeyboard
106,groupon-contact-3-clicked_frames_crop/bbox-1847.jpg,typing,onKeyboard
107,groupon-contact-3-clicked_frames_crop/bbox-1862.jpg,typing,onKeyboard
108,groupon-contact-3-clicked_frames_crop/bbox-1874.jpg,typing,onKeyboard
109,groupon-contact-3-clicked_frames_crop/bbox-1886.jpg,typing,onKeyboard
110,groupon-contact-3-clicked_frames_crop/bbox-1901.jpg,typing,onKeyboard
111,groupon-contact-3-clicked_frames_crop/bbox-1927.jpg,typing,onKeyboard
112,groupon-contact-3-clicked_frames_crop/bbox-1946.jpg,typing,onKeyboard
113,groupon-contact-3-clicked_frames_crop/bbox-1967.jpg,typing,onKeyboard
114,groupon-contact-3-clicked_frames_crop/bbox-1979.jpg,typing,onKeyboard
115,groupon-contact-3-clicked_frames_crop/bbox-2016.jpg,typing,out
116,home-contact-1-clicked_frames_crop/bbox-0312.jpg,typing,onKeyboard
117,home-contact-1-clicked_frames_crop/bbox-0320.jpg,typing,onKeyboard
118,home-contact-1-clicked_frames_crop/bbox-0327.jpg,typing,onKeyboard
119,home-contact-1-clicked_frames_crop/bbox-0357.jpg,typing,onKeyboard
120,home-contact-1-clicked_frames_crop/bbox-0389.jpg,typing,onKeyboard
121,home-contact-1-clicked_frames_crop/bbox-0405.jpg,typing,onKeyboard
122,home-contact-1-clicked_frames_crop/bbox-0415.jpg,typing,onKeyboard
123,home-contact-1-clicked_frames_crop/bbox-0441.jpg,typing,onKeyboard
124,home-contact-1-clicked_frames_crop/bbox-0488.jpg,typing,onKeyboard
125,home-contact-1-clicked_frames_crop/bbox-0501.jpg,typing,onKeyboard
126,home-contact-1-clicked_frames_crop/bbox-0519.jpg,typing,onKeyboard
127,home-contact-1-clicked_frames_crop/bbox-0539.jpg,typing,onKeyboard
128,home-contact-1-clicked_frames_crop/bbox-0553.jpg,typing,onKeyboard
129,home-contact-1-clicked_frames_crop/bbox-0567.jpg,typing,onKeyboard
130,home-contact-1-clicked_frames_crop/bbox-0579.jpg,typing,onKeyboard
131,home-contact-1-clicked_frames_crop/bbox-0609.jpg,typing,onKeyboard
132,home-contact-1-clicked_frames_crop/bbox-0626.jpg,typing,onKeyboard
133,home-contact-1-clicked_frames_crop/bbox-0638.jpg,typing,onKeyboard
134,home-contact-1-clicked_frames_crop/bbox-0655.jpg,typing,onKeyboard
135,home-contact-1-clicked_frames_crop/bbox-0681.jpg,typing,onKeyboard
136,home-contact-1-clicked_frames_crop/bbox-0697.jpg,typing,onKeyboard
137,home-contact-1-clicked_frames_crop/bbox-0731.jpg,typing,onKeyboard
138,home-contact-1-clicked_frames_crop/bbox-0743.jpg,typing,onKeyboard
139,home-contact-1-clicked_frames_crop/bbox-0761.jpg,typing,onKeyboard
140,home-contact-1-clicked_frames_crop/bbox-0773.jpg,typing,onKeyboard
141,home-contact-1-clicked_frames_crop/bbox-0788.jpg,typing,onKeyboard
142,home-contact-1-clicked_frames_crop/bbox-0805.jpg,typing,onKeyboard
143,home-contact-1-clicked_frames_crop/bbox-0816.jpg,typing,onKeyboard
144,home-contact-1-clicked_frames_crop/bbox-0836.jpg,typing,onKeyboard
145,home-contact-1-clicked_frames_crop/bbox-0851.jpg,typing,onKeyboard
146,home-contact-1-clicked_frames_crop/bbox-0865.jpg,typing,onKeyboard
147,home-contact-1-clicked_frames_crop/bbox-0877.jpg,typing,onKeyboard
148,home-contact-1-clicked_frames_crop/bbox-0896.jpg,typing,out
149,home-contact-1-clicked_frames_crop/bbox-0983.jpg,typing,onKeyboard
150,home-contact-1-clicked_frames_crop/bbox-1000.jpg,typing,onKeyboard
151,home-contact-1-clicked_frames_crop/bbox-1010.jpg,typing,onKeyboard
152,home-contact-1-clicked_frames_crop/bbox-1027.jpg,typing,onKeyboard
153,home-contact-1-clicked_frames_crop/bbox-1039.jpg,typing,onKeyboard
154,home-contact-1-clicked_frames_crop/bbox-1052.jpg,typing,onKeyboard
155,home-contact-1-clicked_frames_crop/bbox-1063.jpg,typing,onKeyboard
156,home-contact-1-clicked_frames_crop/bbox-1079.jpg,typing,onKeyboard
157,home-contact-1-clicked_frames_crop/bbox-1100.jpg,typing,onKeyboard
158,home-contact-1-clicked_frames_crop/bbox-1122.jpg,typing,onKeyboard
159,home-contact-1-clicked_frames_crop/bbox-1140.jpg,typing,onKeyboard
160,home-contact-1-clicked_frames_crop/bbox-1168.jpg,typing,onKeyboard
161,home-contact-1-clicked_frames_crop/bbox-1171.jpg,typing,onKeyboard
162,home-contact-1-clicked_frames_crop/bbox-1191.jpg,typing,onKeyboard
163,home-contact-1-clicked_frames_crop/bbox-1201.jpg,typing,onKeyboard
164,home-contact-1-clicked_frames_crop/bbox-1210.jpg,typing,onKeyboard
165,home-contact-1-clicked_frames_crop/bbox-1227.jpg,typing,onKeyboard
166,home-contact-1-clicked_frames_crop/bbox-1252.jpg,typing,onKeyboard
167,home-contact-1-clicked_frames_crop/bbox-1267.jpg,typing,onKeyboard
168,home-contact-1-clicked_frames_crop/bbox-1281.jpg,typing,onKeyboard
169,home-contact-1-clicked_frames_crop/bbox-1291.jpg,typing,onKeyboard
170,home-contact-1-clicked_frames_crop/bbox-1303.jpg,typing,out
171,home-contact-2-clicked_frames_crop/bbox-0291.jpg,typing,out
172,home-contact-2-clicked_frames_crop/bbox-0314.jpg,typing,onKeyboard
173,home-contact-2-clicked_frames_crop/bbox-0323.jpg,typing,onKeyboard
174,home-contact-2-clicked_frames_crop/bbox-0330.jpg,typing,onKeyboard
175,home-contact-2-clicked_frames_crop/bbox-0344.jpg,typing,onKeyboard
176,home-contact-2-clicked_frames_crop/bbox-0364.jpg,typing,onKeyboard
177,home-contact-2-clicked_frames_crop/bbox-0377.jpg,typing,onKeyboard
178,home-contact-2-clicked_frames_crop/bbox-0389.jpg,typing,onKeyboard
179,home-contact-2-clicked_frames_crop/bbox-0401.jpg,typing,onKeyboard
180,home-contact-2-clicked_frames_crop/bbox-0416.jpg,typing,onKeyboard
181,home-contact-2-clicked_frames_crop/bbox-0460.jpg,typing,onKeyboard
182,home-contact-2-clicked_frames_crop/bbox-0481.jpg,typing,onKeyboard
183,home-contact-2-clicked_frames_crop/bbox-0492.jpg,typing,onKeyboard
184,home-contact-2-clicked_frames_crop/bbox-0505.jpg,typing,onKeyboard
185,home-contact-2-clicked_frames_crop/bbox-0522.jpg,typing,onKeyboard
186,home-contact-2-clicked_frames_crop/bbox-0551.jpg,typing,onKeyboard
187,home-contact-2-clicked_frames_crop/bbox-0572.jpg,typing,onKeyboard
188,home-contact-2-clicked_frames_crop/bbox-0588.jpg,typing,onKeyboard
189,home-contact-2-clicked_frames_crop/bbox-0598.jpg,typing,onKeyboard
190,home-contact-2-clicked_frames_crop/bbox-0636.jpg,typing,onKeyboard
191,home-contact-2-clicked_frames_crop/bbox-0656.jpg,typing,onKeyboard
192,home-contact-2-clicked_frames_crop/bbox-0671.jpg,typing,onKeyboard
193,home-contact-2-clicked_frames_crop/bbox-0684.jpg,typing,onKeyboard
194,home-contact-2-clicked_frames_crop/bbox-0704.jpg,typing,onKeyboard
195,home-contact-2-clicked_frames_crop/bbox-0721.jpg,typing,onKeyboard
196,home-contact-2-clicked_frames_crop/bbox-0745.jpg,typing,onKeyboard
197,home-contact-2-clicked_frames_crop/bbox-0757.jpg,typing,onKeyboard
198,home-contact-2-clicked_frames_crop/bbox-0770.jpg,typing,onKeyboard
199,home-contact-2-clicked_frames_crop/bbox-0780.jpg,typing,onKeyboard
200,home-contact-2-clicked_frames_crop/bbox-0801.jpg,typing,onKeyboard
201,home-contact-2-clicked_frames_crop/bbox-0820.jpg,typing,onKeyboard
202,home-contact-2-clicked_frames_crop/bbox-0836.jpg,typing,onKeyboard
203,home-contact-2-clicked_frames_crop/bbox-0851.jpg,typing,onKeyboard
204,home-contact-2-clicked_frames_crop/bbox-0863.jpg,typing,onKeyboard
205,home-contact-2-clicked_frames_crop/bbox-0880.jpg,typing,onKeyboard
206,home-contact-2-clicked_frames_crop/bbox-0899.jpg,typing,onKeyboard
207,home-contact-2-clicked_frames_crop/bbox-0911.jpg,typing,onKeyboard
208,home-contact-2-clicked_frames_crop/bbox-0925.jpg,typing,onKeyboard
209,home-contact-2-clicked_frames_crop/bbox-0945.jpg,typing,out
210,home-contact-2-clicked_frames_crop/bbox-0986.jpg,typing,onKeyboard
211,home-contact-2-clicked_frames_crop/bbox-1004.jpg,typing,onKeyboard
212,home-contact-2-clicked_frames_crop/bbox-1015.jpg,typing,onKeyboard
213,home-contact-2-clicked_frames_crop/bbox-1037.jpg,typing,onKeyboard
214,home-contact-2-clicked_frames_crop/bbox-1050.jpg,typing,onKeyboard
215,home-contact-2-clicked_frames_crop/bbox-1063.jpg,typing,onKeyboard
216,home-contact-2-clicked_frames_crop/bbox-1076.jpg,typing,onKeyboard
217,home-contact-2-clicked_frames_crop/bbox-1094.jpg,typing,onKeyboard
218,home-contact-2-clicked_frames_crop/bbox-1104.jpg,typing,onKeyboard
219,home-contact-2-clicked_frames_crop/bbox-1125.jpg,typing,onKeyboard
220,home-contact-2-clicked_frames_crop/bbox-1140.jpg,typing,onKeyboard
221,home-contact-2-clicked_frames_crop/bbox-1157.jpg,typing,onKeyboard
222,home-contact-2-clicked_frames_crop/bbox-1185.jpg,typing,onKeyboard
223,home-contact-2-clicked_frames_crop/bbox-1197.jpg,typing,onKeyboard
224,home-contact-2-clicked_frames_crop/bbox-1208.jpg,typing,onKeyboard
225,home-contact-2-clicked_frames_crop/bbox-1234.jpg,typing,onKeyboard
226,home-contact-2-clicked_frames_crop/bbox-1260.jpg,typing,onKeyboard
227,home-contact-2-clicked_frames_crop/bbox-1292.jpg,typing,onKeyboard
228,home-contact-2-clicked_frames_crop/bbox-1310.jpg,typing,onKeyboard
229,home-contact-2-clicked_frames_crop/bbox-1324.jpg,typing,onKeyboard
230,home-contact-2-clicked_frames_crop/bbox-1340.jpg,typing,out
